Reference PDB,ESMF PDB,scTM Value,RMSD Value
3p91.pdb,3p91.pdb,0.9582202214418026,1.0785956
1kvz.pdb,1kvz.pdb,0.5072928322596219,7.943842
2if1.pdb,2if1.pdb,0.633548065023693,8.564429
2irp.pdb,2irp.pdb,0.9645430007115029,0.85927075
1zgx.pdb,1zgx.pdb,0.2959310571319416,10.193425
2fpn.pdb,2fpn.pdb,0.6607472428029066,16.075758
2ln7.pdb,2ln7.pdb,0.7803114117433253,4.4588623
3rmi.pdb,3rmi.pdb,0.6250040700126196,8.35188
2xi5.pdb,2xi5.pdb,0.93126380172548,1.7424287
2b5x.pdb,2b5x.pdb,0.8956296133214489,1.4553298
1t2o.pdb,1t2o.pdb,0.8220073670665266,3.938623
2pwj.pdb,2pwj.pdb,0.9336983764348974,1.0566787
2px7.pdb,2px7.pdb,0.9311142280835333,1.4949262
3blz.pdb,3blz.pdb,0.9670481135434741,0.6310023
3cs5.pdb,3cs5.pdb,0.5720756707199197,3.0878494
3i5d.pdb,3i5d.pdb,0.8266701893648746,3.6437664
4ayl.pdb,4ayl.pdb,0.9540859402903138,0.9660107
2hls.pdb,2hls.pdb,0.9666529002690221,0.8176989
3ewl.pdb,3ewl.pdb,0.9786438844281835,0.5457055
4aeq.pdb,4aeq.pdb,0.3055774544403183,12.337594
2ltk.pdb,2ltk.pdb,0.9336199282555642,0.9351608
1aop.pdb,1aop.pdb,0.9813714946255021,0.8412133
2k6h.pdb,2k6h.pdb,0.7973520199437111,3.6029372
2psb.pdb,2psb.pdb,0.9821216333619753,0.7044076
2l57.pdb,2l57.pdb,0.7932913863158927,3.153251
1xut.pdb,1xut.pdb,0.37253298042080923,6.2025957
1r4w.pdb,1r4w.pdb,0.9354156332413133,1.3169869
1v74.pdb,1v74.pdb,0.9809587144551947,0.4467481
3h5k.pdb,3h5k.pdb,0.8981826623434346,1.8712869
5hfi.pdb,5hfi.pdb,0.9787886399845712,0.6360346
3m92.pdb,3m92.pdb,0.42118861010694886,9.454916
2rf5.pdb,2rf5.pdb,0.9107519104528033,1.5896876
1urf.pdb,1urf.pdb,0.534234795958854,4.9317646
2l1s.pdb,2l1s.pdb,0.6899140159478658,9.051212
2js5.pdb,2js5.pdb,0.6421651089004389,3.9181037
1i5j.pdb,1i5j.pdb,0.31213045460972305,9.400209
2ec4.pdb,2ec4.pdb,0.8768050008857833,1.759533
3h79.pdb,3h79.pdb,0.962265375688683,0.74322516
1kwi.pdb,1kwi.pdb,0.9228197528488908,0.8614011
4pif.pdb,4pif.pdb,0.988623348412595,0.38252246
2qgq.pdb,2qgq.pdb,0.9772517742397372,0.8060811
2o35.pdb,2o35.pdb,0.4634365762723975,4.578388
5tgn.pdb,5tgn.pdb,0.9817832930764684,0.40879017
2d42.pdb,2d42.pdb,0.9452609047501843,1.2813207
2ppt.pdb,2ppt.pdb,0.9435660521251693,1.7861083
3f14.pdb,3f14.pdb,0.9606282530515035,0.67849123
1v9v.pdb,1v9v.pdb,0.7307606675236296,5.115005
2uux.pdb,2uux.pdb,0.745127199333293,1.8840914
3ey7.pdb,3ey7.pdb,0.8200264617951218,2.9209788
4orl.pdb,4orl.pdb,0.9722198390890783,0.48336267
3ep6.pdb,3ep6.pdb,0.5933774456356314,8.574605
2fa8.pdb,2fa8.pdb,0.9219947507092516,1.618314
1u7b.pdb,1u7b.pdb,0.9800023326297609,0.7191567
1buq.pdb,1buq.pdb,0.8067248414719274,2.3560407
4lqb.pdb,4lqb.pdb,0.8548083709197309,1.7527117
2poi.pdb,2poi.pdb,0.937688333475794,1.207073
1nho.pdb,1nho.pdb,0.6031389340138305,3.3206935
3cu3.pdb,3cu3.pdb,0.8374623623516018,3.5033
2bng.pdb,2bng.pdb,0.9375507570874574,0.9955358
2b7u.pdb,2b7u.pdb,0.8546760228121038,3.2093918
1wij.pdb,1wij.pdb,0.5950837499887387,6.5323052
4fb9.pdb,4fb9.pdb,0.914220003787461,1.8743638
3u1w.pdb,3u1w.pdb,0.9746564053452574,0.85202
4huz.pdb,4huz.pdb,0.9583219826061607,1.1879604
5cbg.pdb,5cbg.pdb,0.677960793792133,4.5043397
1kw3.pdb,1kw3.pdb,0.9706977514624463,0.8730604
1g7e.pdb,1g7e.pdb,0.743251156770403,2.6770113
2fgx.pdb,2fgx.pdb,0.6993828464569004,4.207981
4jf8.pdb,4jf8.pdb,0.937529056310617,1.2485496
1tsj.pdb,1tsj.pdb,0.9187335134626147,1.0936362
3bci.pdb,3bci.pdb,0.9601295399608356,0.92545545
4gb5.pdb,4gb5.pdb,0.9764162962967214,0.5826874
3l9v.pdb,3l9v.pdb,0.9619351162665907,0.8672219
1lp8.pdb,1lp8.pdb,0.7827640817603131,3.909141
1nu3.pdb,1nu3.pdb,0.9433031559310091,0.8972789
2rdc.pdb,2rdc.pdb,0.8286526854665418,5.2441955
1v9k.pdb,1v9k.pdb,0.9636810187394524,0.82370275
1gh6.pdb,1gh6.pdb,0.5309578935637532,11.974113
3dxo.pdb,3dxo.pdb,0.9782790788765051,0.5079277
3odh.pdb,3odh.pdb,0.8392523126546704,2.6438806
4r1k.pdb,4r1k.pdb,0.9656110772459872,0.7266703
4tve.pdb,4tve.pdb,0.5106956814666893,7.658414
3ebt.pdb,3ebt.pdb,0.9853667610952177,0.45224586
1rh5.pdb,1rh5.pdb,0.9339021460383008,1.7636023
2hky.pdb,2hky.pdb,0.45233887038376597,8.610624
5k9a.pdb,5k9a.pdb,0.8693015564953434,3.7255235
2rk9.pdb,2rk9.pdb,0.9190011403281395,1.1587437
1foa.pdb,1foa.pdb,0.9778956316154058,0.70896006
3ffy.pdb,3ffy.pdb,0.9451828523918132,0.8134929
1bed.pdb,1bed.pdb,0.9542167625529513,0.9878778
1ift.pdb,1ift.pdb,0.8594641337060129,3.036004
1d2d.pdb,1d2d.pdb,0.6330080577279013,3.0402608
2it9.pdb,2it9.pdb,0.8740449290674474,1.5696659
4o2h.pdb,4o2h.pdb,0.4615098819446898,13.615702
2ciu.pdb,2ciu.pdb,0.8872006834834509,1.6436969
3bqx.pdb,3bqx.pdb,0.9256018998395523,1.0581874
2k0m.pdb,2k0m.pdb,0.836883962979348,2.5459867
4mjd.pdb,4mjd.pdb,0.9544174432243768,0.7447874
1ail.pdb,1ail.pdb,0.5431318086082141,4.7845974
2rk0.pdb,2rk0.pdb,0.9128551934430287,2.0089748
3fka.pdb,3fka.pdb,0.9651146966492623,0.63803273
1yoe.pdb,1yoe.pdb,0.9894460269645006,0.4882386
5c68.pdb,5c68.pdb,0.8745715387278732,1.4635069
4z04.pdb,4z04.pdb,0.9485302945505749,0.7992736
2k3d.pdb,2k3d.pdb,0.8507385980214022,1.5583764
2gmq.pdb,2gmq.pdb,0.9146016327077463,1.0351034
1l8d.pdb,1l8d.pdb,0.8328975595895063,1.6314241
2w1j.pdb,2w1j.pdb,0.9399034834560531,1.1066666
2hh6.pdb,2hh6.pdb,0.9138561719888693,1.2867861
2w35.pdb,2w35.pdb,0.9835696283191933,0.6287764
2d9e.pdb,2d9e.pdb,0.8787341728526635,1.7348719
2r4i.pdb,2r4i.pdb,0.9099394090922099,1.4246778
1uw1.pdb,1uw1.pdb,0.30169677132288286,9.30484
2lt5.pdb,2lt5.pdb,0.23271853319728336,12.9168825
1tuh.pdb,1tuh.pdb,0.9787458092534643,0.54034877
2jov.pdb,2jov.pdb,0.28946762116496766,9.778391
1mpy.pdb,1mpy.pdb,0.9414037700900003,1.4206811
1wys.pdb,1wys.pdb,0.4625225049312332,10.339914
1g23.pdb,1g23.pdb,0.9602830171616923,1.0687428
1jsg.pdb,1jsg.pdb,0.510085575292282,9.3456545
2fb5.pdb,2fb5.pdb,0.9519880551489674,0.9811463
1ry6.pdb,1ry6.pdb,0.956469257053816,1.1393701
3lm4.pdb,3lm4.pdb,0.9397715079082514,1.4492893
3fh1.pdb,3fh1.pdb,0.9311754300284949,1.5438049
2a4v.pdb,2a4v.pdb,0.9680514875018301,0.6396638
3feu.pdb,3feu.pdb,0.9579601705179048,0.9626574
1m5i.pdb,1m5i.pdb,0.8994144700793214,1.216997
2jzl.pdb,2jzl.pdb,0.841373334155442,1.7667514
3ic4.pdb,3ic4.pdb,0.8791131627956404,2.7250686
1u6l.pdb,1u6l.pdb,0.9469194806152517,0.88111603
3tdg.pdb,3tdg.pdb,0.9501103096920517,1.1484075
3hd5.pdb,3hd5.pdb,0.8616759015526471,5.8592677
3cxg.pdb,3cxg.pdb,0.9453889217019014,0.9536646
1t4y.pdb,1t4y.pdb,0.8422646809268087,1.9848415
1wfe.pdb,1wfe.pdb,0.45523795441872594,16.3105
2p06.pdb,2p06.pdb,0.4129553569179401,15.477353
1xy7.pdb,1xy7.pdb,0.9186789975836656,1.1416157
2imd.pdb,2imd.pdb,0.9466870118320995,1.1256547
3f1y.pdb,3f1y.pdb,0.9382095757693383,1.5018024
4fo5.pdb,4fo5.pdb,0.9070840150610973,1.7689238
3rga.pdb,3rga.pdb,0.9645811527343208,0.9552242
3e99.pdb,3e99.pdb,0.9408218773135492,0.96643364
1vmg.pdb,1vmg.pdb,0.8799371857839614,1.1490412
4za3.pdb,4za3.pdb,0.9651335417928529,0.8831843
3f9u.pdb,3f9u.pdb,0.9697727708957612,0.7163151
2rgq.pdb,2rgq.pdb,0.9655034089514862,0.5953512
1am2.pdb,1am2.pdb,0.981341894412337,0.5288711
3gn3.pdb,3gn3.pdb,0.975459855440611,0.64642
2r41.pdb,2r41.pdb,0.9242095374007704,0.88767153
5crw.pdb,5crw.pdb,0.8270101183575892,2.5719435
3ira.pdb,3ira.pdb,0.8981779426201357,1.5635613
1nio.pdb,1nio.pdb,0.8556031179509318,3.040172
3kp9.pdb,3kp9.pdb,0.5120242294769546,10.960241
3lyg.pdb,3lyg.pdb,0.9168625807052968,1.0895604
3fcd.pdb,3fcd.pdb,0.8826008195953754,1.454797
4n6t.pdb,4n6t.pdb,0.9799739456973136,0.3564194
2qet.pdb,2qet.pdb,0.9838603994211957,0.66084284
3ff2.pdb,3ff2.pdb,0.9817796152944351,0.44671917
2jzk.pdb,2jzk.pdb,0.921210992986526,0.98004663
1mi8.pdb,1mi8.pdb,0.9709848405525228,0.6571991
2a7o.pdb,2a7o.pdb,0.8619944190828477,1.5021614
2dat.pdb,2dat.pdb,0.8828418387595178,1.5310274
3grd.pdb,3grd.pdb,0.9635835537155929,0.8130561
2lst.pdb,2lst.pdb,0.8393778894254915,4.2123985
3obh.pdb,3obh.pdb,0.921807424440581,0.7665929
1eyr.pdb,1eyr.pdb,0.8694870290245,3.524012
1a32.pdb,1a32.pdb,0.7416385737181067,7.821983
1hp8.pdb,1hp8.pdb,0.6864646188333565,2.8408384
2ju5.pdb,2ju5.pdb,0.8427152496435656,7.1805964
3or5.pdb,3or5.pdb,0.9468569318639646,1.1062992
4pkl.pdb,4pkl.pdb,0.8827944028614239,1.6769551
4amm.pdb,4amm.pdb,0.9486653856330608,1.449181
1vsg.pdb,1vsg.pdb,0.957752713723325,1.2428178
4eo3.pdb,4eo3.pdb,0.5720218042413535,11.7304
2lw1.pdb,2lw1.pdb,0.7768192417051093,4.867153
2r2j.pdb,2r2j.pdb,0.9082848273007331,2.0641315
3hsl.pdb,3hsl.pdb,0.9065524636482492,2.004766
1ufi.pdb,1ufi.pdb,0.5753940528726359,4.8527336
3fef.pdb,3fef.pdb,0.9834236808433064,0.8252857
2yc3.pdb,2yc3.pdb,0.8988272046473973,2.1990924
3vjf.pdb,3vjf.pdb,0.6432028648460033,4.776397
2h7a.pdb,2h7a.pdb,0.23461649255916459,12.684366
2hfq.pdb,2hfq.pdb,0.836863665767206,1.5065393
3tqd.pdb,3tqd.pdb,0.9684659525846536,0.8643893
1hwm.pdb,1hwm.pdb,0.8346784882739644,3.2646909
1ggp.pdb,1ggp.pdb,0.924917192003951,1.4607972
2e8b.pdb,2e8b.pdb,0.9345480166217945,1.1192762
1ecm.pdb,1ecm.pdb,0.8428980238602454,1.5466206
1sdo.pdb,1sdo.pdb,0.905874066266208,1.6865047
1zx3.pdb,1zx3.pdb,0.5329348772394434,5.264971
2g2q.pdb,2g2q.pdb,0.6827528946597232,7.485484
2amh.pdb,2amh.pdb,0.974817134000464,0.71336406
1rl0.pdb,1rl0.pdb,0.7428049206147582,5.9031196
4mix.pdb,4mix.pdb,0.8388750766337912,3.315316
1t3b.pdb,1t3b.pdb,0.8621157833941758,2.1533556
3iwc.pdb,3iwc.pdb,0.4987664925025495,4.17552
3fz5.pdb,3fz5.pdb,0.9382408700542253,1.1839757
1bik.pdb,1bik.pdb,0.8720650910825858,1.4167359
1xg8.pdb,1xg8.pdb,0.9026209210526595,1.2495667
2vga.pdb,2vga.pdb,0.28780644282705226,15.211899
2a2p.pdb,2a2p.pdb,0.746014515401076,5.561395
1fgx.pdb,1fgx.pdb,0.9348372766791786,1.896063
3gha.pdb,3gha.pdb,0.9736395971972642,0.6615392
1jfu.pdb,1jfu.pdb,0.9563449211009538,0.8625343
4qb5.pdb,4qb5.pdb,0.9644794657954151,0.67647415
2gex.pdb,2gex.pdb,0.8596256440948394,2.010189
4nvs.pdb,4nvs.pdb,0.934792492835563,1.145155
2imj.pdb,2imj.pdb,0.9333938271140981,1.1616887
3gl3.pdb,3gl3.pdb,0.9802613733337575,0.5335253
2p25.pdb,2p25.pdb,0.9280602107969964,1.112818
4myb.pdb,4myb.pdb,0.9461286543348307,1.0668952
2j6d.pdb,2j6d.pdb,0.6306908239759472,2.8682728
1y66.pdb,1y66.pdb,0.9058145988961273,0.68914515
2fxt.pdb,2fxt.pdb,0.7921702327111483,3.5115383
5ig0.pdb,5ig0.pdb,0.9572820106983669,0.67850626
2owp.pdb,2owp.pdb,0.933375064519728,1.0058471
3eyt.pdb,3eyt.pdb,0.9570742154042545,1.2015585
3hcz.pdb,3hcz.pdb,0.9318171095364894,1.1002682
2guk.pdb,2guk.pdb,0.7547008253856771,3.1957252
2opi.pdb,2opi.pdb,0.9890663321944312,0.4793432
3l4n.pdb,3l4n.pdb,0.9888017475538469,0.3513587
2nbs.pdb,2nbs.pdb,0.7612938779869372,4.078633
1pd3.pdb,1pd3.pdb,0.9329980313132084,0.60430133
1ehs.pdb,1ehs.pdb,0.4280245143753054,5.1978498
3l0r.pdb,3l0r.pdb,0.9680539360482434,0.5730655
1yvw.pdb,1yvw.pdb,0.9453082081077161,0.7599313
1twu.pdb,1twu.pdb,0.8562276540796182,1.8588462
3hk4.pdb,3hk4.pdb,0.9633013504957774,0.6726343
2lku.pdb,2lku.pdb,0.7739826743657577,2.232029
1sen.pdb,1sen.pdb,0.9623180615302093,0.75660133
3ag7.pdb,3ag7.pdb,0.909339400677544,1.6367209
3ejv.pdb,3ejv.pdb,0.8579726355279702,1.9638134
3iu5.pdb,3iu5.pdb,0.946430947980598,0.8760683
1un2.pdb,1un2.pdb,0.9674651184211053,0.8085708
3fk8.pdb,3fk8.pdb,0.9744803743168736,0.5432665
2yxh.pdb,2yxh.pdb,0.5696380480617302,8.733428
1ud9.pdb,1ud9.pdb,0.9672107827809392,0.84708905
1bir.pdb,1bir.pdb,0.9521249726190338,0.70146835
1pcf.pdb,1pcf.pdb,0.8743972986955941,1.104373
2c5z.pdb,2c5z.pdb,0.6983461864604391,2.9117177
1qgv.pdb,1qgv.pdb,0.8994644536053725,1.3540664
4hbr.pdb,4hbr.pdb,0.9763241149928527,0.5536307
2ebo.pdb,2ebo.pdb,0.5623816218322666,15.404701
1wru.pdb,1wru.pdb,0.9560609405437749,1.2226256
1sqi.pdb,1sqi.pdb,0.9525471544846157,1.2288909
1ss3.pdb,1ss3.pdb,0.6013188526599473,9.95328
5aww.pdb,5aww.pdb,0.9185590901461131,2.0802054
1nnv.pdb,1nnv.pdb,0.47171155320113617,12.380423
3r4q.pdb,3r4q.pdb,0.8558886410910485,2.518356
3nzn.pdb,3nzn.pdb,0.8610333164249789,3.2737093
1ifw.pdb,1ifw.pdb,0.33442523722439643,10.966315
1iur.pdb,1iur.pdb,0.3927906375729121,9.737112
4dsq.pdb,4dsq.pdb,0.9372223852814238,1.1610457
3pnn.pdb,3pnn.pdb,0.9733155164800217,0.837115
1ybz.pdb,1ybz.pdb,0.5466479585499764,8.654703
4ruv.pdb,4ruv.pdb,0.9407041006369704,0.8389511
2odm.pdb,2odm.pdb,0.9203729522177613,0.83708
2i7k.pdb,2i7k.pdb,0.7968299301244509,2.4739933
3hz4.pdb,3hz4.pdb,0.9282965490234845,1.3889203
1rw1.pdb,1rw1.pdb,0.9429242982627091,0.86719847
1g9r.pdb,1g9r.pdb,0.9450419962884309,1.2685423
1beo.pdb,1beo.pdb,0.9841332687044198,0.41832036
1m93.pdb,1m93.pdb,0.47298847892168533,5.292541
1plq.pdb,1plq.pdb,0.9649905462673943,0.8587565
3ffv.pdb,3ffv.pdb,0.9615904953498319,0.84954387
3qcp.pdb,3qcp.pdb,0.5232180231734139,17.389225
3hzp.pdb,3hzp.pdb,0.9315891203693353,0.9990305
2jz4.pdb,2jz4.pdb,0.45149406358414745,15.364157
2lcj.pdb,2lcj.pdb,0.8285884156865889,5.27423
2nvn.pdb,2nvn.pdb,0.8924053145906745,1.4321665
1on4.pdb,1on4.pdb,0.7250562150559873,4.0785103
4y7u.pdb,4y7u.pdb,0.9582485817553975,0.97560513
1xqa.pdb,1xqa.pdb,0.9692502715120942,0.5720449
5b1o.pdb,5b1o.pdb,0.49690544437169226,17.426863
4owz.pdb,4owz.pdb,0.9608085014589085,0.74008554
2i5e.pdb,2i5e.pdb,0.9830294191095981,0.60027677
3d4t.pdb,3d4t.pdb,0.9728069647779352,0.49123564
2kg7.pdb,2kg7.pdb,0.51936271766304,12.272769
1eej.pdb,1eej.pdb,0.9165481322905223,1.5054624
3ha9.pdb,3ha9.pdb,0.9189143227138004,1.444682
1ilo.pdb,1ilo.pdb,0.8277310755515115,1.4751939
4kl0.pdb,4kl0.pdb,0.9608822834632131,1.0912031
2lqo.pdb,2lqo.pdb,0.7399703661996149,2.254767
1grx.pdb,1grx.pdb,0.8291634689711441,1.4723476
4grf.pdb,4grf.pdb,0.9744321211132791,0.61010516
1cjx.pdb,1cjx.pdb,0.9833642141961892,0.69506276
2pag.pdb,2pag.pdb,0.9351672309191539,0.9715361
5epf.pdb,5epf.pdb,0.9806303342415778,0.4824168
3d22.pdb,3d22.pdb,0.8858190526499721,4.643894
3it4.pdb,3it4.pdb,0.9691026348980538,0.76944894
5fgo.pdb,5fgo.pdb,0.7594765464470562,1.838842
1tp6.pdb,1tp6.pdb,0.9636179885616367,0.6814602
3ggm.pdb,3ggm.pdb,0.8457139744230278,1.8283927
3ecf.pdb,3ecf.pdb,0.9588447673688296,0.7479716
2a4h.pdb,2a4h.pdb,0.5703133110761595,9.137093
1l3a.pdb,1l3a.pdb,0.8903165708310812,1.6141307
3ff0.pdb,3ff0.pdb,0.8857219871961636,3.8321671
3ctk.pdb,3ctk.pdb,0.971396135748727,0.77627033
3dmc.pdb,3dmc.pdb,0.8463320563906379,2.2306705
1r9c.pdb,1r9c.pdb,0.9262929046064786,1.0393771
2i9w.pdb,2i9w.pdb,0.8176363924891079,2.9448218
3k7c.pdb,3k7c.pdb,0.9714694302020207,0.56801057
3rri.pdb,3rri.pdb,0.9112123780449158,1.3494586
5e3x.pdb,5e3x.pdb,0.9921030990653478,0.61133224
2qsa.pdb,2qsa.pdb,0.7627396302896728,4.2793503
2kin.pdb,2kin.pdb,0.9678862138562625,0.86235476
1aaz.pdb,1aaz.pdb,0.9809367632049479,0.40441272
1a8l.pdb,1a8l.pdb,0.9844219656245741,0.54960835
3nr7.pdb,3nr7.pdb,0.5683055112475565,4.022859
3hmf.pdb,3hmf.pdb,0.9738757760541297,0.56082296
4xxf.pdb,4xxf.pdb,0.9789889289063809,0.69318026
4h61.pdb,4h61.pdb,0.8917600370875067,1.9168701
2ei0.pdb,2ei0.pdb,0.9553171510194265,1.0586159
1vp7.pdb,1vp7.pdb,0.9400619136045046,0.6569066
2zdj.pdb,2zdj.pdb,0.7235052125919339,4.5229363
2qiy.pdb,2qiy.pdb,0.9024193514790907,1.3670567
1fg5.pdb,1fg5.pdb,0.9467873069360261,1.2487786
2a3q.pdb,2a3q.pdb,0.7910363181909945,3.5795832
1gt7.pdb,1gt7.pdb,0.9875834661079474,0.5922899
1t07.pdb,1t07.pdb,0.9158427887624992,1.1308563
1jdi.pdb,1jdi.pdb,0.9908106889578159,0.449399
2hng.pdb,2hng.pdb,0.883173267162823,2.6617043
1x5e.pdb,1x5e.pdb,0.8895039003434823,1.4149169
4ccv.pdb,4ccv.pdb,0.8109194692274124,5.2602096
2z0l.pdb,2z0l.pdb,0.8705596159288356,2.391246
3rmu.pdb,3rmu.pdb,0.9402091437180254,0.9370093
2ys8.pdb,2ys8.pdb,0.7889439655034433,6.5180664
2p6w.pdb,2p6w.pdb,0.9092240604335886,1.5003763
3vfi.pdb,3vfi.pdb,0.9765550520341418,0.50865203
1xbs.pdb,1xbs.pdb,0.9815069208536429,0.50595963
3mix.pdb,3mix.pdb,0.8758252878206428,3.234079
1e2y.pdb,1e2y.pdb,0.9711084997628989,0.6834383
3f7x.pdb,3f7x.pdb,0.9847316322453442,0.4435957
2w1k.pdb,2w1k.pdb,0.9536383874896882,0.99152005
2k8s.pdb,2k8s.pdb,0.8433005962596203,1.3882902
1skv.pdb,1skv.pdb,0.9486605045208686,0.5758001
2gs3.pdb,2gs3.pdb,0.9578493080048431,0.7440133
3g8z.pdb,3g8z.pdb,0.9661103176156932,0.6908775
3f8x.pdb,3f8x.pdb,0.9731353417306812,0.590981
2j0a.pdb,2j0a.pdb,0.9374367809190242,1.3149049
1kng.pdb,1kng.pdb,0.9642176374965393,0.72385705
2lyx.pdb,2lyx.pdb,0.782992156974964,4.3536515
2m72.pdb,2m72.pdb,0.8322294035884417,2.2944422
3b09.pdb,3b09.pdb,0.5340266406057279,4.3279033
1bh5.pdb,1bh5.pdb,0.8713264237264844,2.3494713
2cc3.pdb,2cc3.pdb,0.952736507945364,0.85920024
2myg.pdb,2myg.pdb,0.9105160737525994,1.1156515
1f1u.pdb,1f1u.pdb,0.9661586203025752,0.9827771
3fkm.pdb,3fkm.pdb,0.9306919531483673,1.0047517
1k4n.pdb,1k4n.pdb,0.9727656567482162,0.69412136
1urm.pdb,1urm.pdb,0.9792917145375061,0.5491959
1bry.pdb,1bry.pdb,0.9333557327511444,2.040075
4dm5.pdb,4dm5.pdb,0.955697214328693,0.6433162
4d70.pdb,4d70.pdb,0.9532547386078214,0.9531935
3siq.pdb,3siq.pdb,0.7927572552536509,6.2331524
2k7v.pdb,2k7v.pdb,0.2624359816393439,12.293979
1aqz.pdb,1aqz.pdb,0.32314407314474203,11.692626
4cvh.pdb,4cvh.pdb,0.8066121141474734,3.974328
1t1v.pdb,1t1v.pdb,0.9773851966273578,0.4610446
2ljk.pdb,2ljk.pdb,0.5824868142433074,7.722789
4tr3.pdb,4tr3.pdb,0.8951910453866488,2.7376254
1qu7.pdb,1qu7.pdb,0.47011108825216447,39.791607
1yua.pdb,1yua.pdb,0.7361034664831,3.0028946
1z52.pdb,1z52.pdb,0.6442281942163773,8.711919
1o22.pdb,1o22.pdb,0.7382370436522425,4.560415
3aei.pdb,3aei.pdb,0.9074447617480038,1.0166004
1vra.pdb,1vra.pdb,0.9668304194226319,0.77396894
1ojh.pdb,1ojh.pdb,0.700262408527445,2.3302567
1eqf.pdb,1eqf.pdb,0.862610527761094,2.3634837
3kzt.pdb,3kzt.pdb,0.8523885320526478,1.807566
3kzq.pdb,3kzq.pdb,0.9685767336000525,0.8430601
2dkw.pdb,2dkw.pdb,0.8675957718721836,1.9277512
2dj0.pdb,2dj0.pdb,0.8229933897944582,2.307117
1ge8.pdb,1ge8.pdb,0.968241905221802,0.91151917
1e5k.pdb,1e5k.pdb,0.9401561568422623,1.1129483
1v58.pdb,1v58.pdb,0.7697345001527052,3.7692432
2oe3.pdb,2oe3.pdb,0.9852951631798313,0.3915239
3e5d.pdb,3e5d.pdb,0.9448333021532576,0.80646956
1b4q.pdb,1b4q.pdb,0.9578910427215587,0.7011487
3gyk.pdb,3gyk.pdb,0.9773664180421766,0.65343666
1ex2.pdb,1ex2.pdb,0.9711631212698608,0.69398504
1v9w.pdb,1v9w.pdb,0.8793736783681243,1.9217947
1uc2.pdb,1uc2.pdb,0.9885916341529953,0.68753326
4h3u.pdb,4h3u.pdb,0.971742470105636,0.63779837
3l20.pdb,3l20.pdb,0.8818568892838247,2.0881355
3nwn.pdb,3nwn.pdb,0.9647551612659917,0.90028876
5c00.pdb,5c00.pdb,0.9371170600380618,1.4854863
2js3.pdb,2js3.pdb,0.25231536621079803,14.805939
2zr1.pdb,2zr1.pdb,0.9664326514719811,1.0174265
2km7.pdb,2km7.pdb,0.5591564056152386,9.638501
1lu4.pdb,1lu4.pdb,0.9788494765883571,0.5493872
3kcm.pdb,3kcm.pdb,0.9732037219932632,0.63821423
4o3v.pdb,4o3v.pdb,0.9369498013385451,0.9179139
4nxi.pdb,4nxi.pdb,0.8838694337164406,3.1168435
2qqz.pdb,2qqz.pdb,0.9378786921103363,0.94308585
2l5l.pdb,2l5l.pdb,0.8349284902931656,2.2638516
3eur.pdb,3eur.pdb,0.9720818588855185,0.5888589
1nki.pdb,1nki.pdb,0.8813221595709696,2.0271168
4jox.pdb,4jox.pdb,0.9497393394286819,0.8421166
1b1e.pdb,1b1e.pdb,0.9384383543570627,0.9542967
1wpb.pdb,1wpb.pdb,0.27262234920600387,15.100828
1kbh.pdb,1kbh.pdb,0.42697988871544434,4.2963495
4i6x.pdb,4i6x.pdb,0.9528964534821835,0.7719864
3rob.pdb,3rob.pdb,0.9778986742180598,0.56244564
3flj.pdb,3flj.pdb,0.9402922127975609,0.93865275
3g0k.pdb,3g0k.pdb,0.9318760633912301,0.99817806
2jv7.pdb,2jv7.pdb,0.4412729034694586,6.322803
1r4q.pdb,1r4q.pdb,0.7011775095149448,6.8938794
2lp7.pdb,2lp7.pdb,0.43517804909722924,6.3400044
3vb0.pdb,3vb0.pdb,0.9632729874160012,0.9663902
1qbz.pdb,1qbz.pdb,0.7006990468320222,3.3359678
2kcd.pdb,2kcd.pdb,0.8162668046186902,4.2297955
1qkl.pdb,1qkl.pdb,0.3809143671688063,10.586414
1cfr.pdb,1cfr.pdb,0.3763693731070883,14.209766
5h9c.pdb,5h9c.pdb,0.5163465565814326,15.798372
2ksd.pdb,2ksd.pdb,0.40746885134639443,7.6214232
3lho.pdb,3lho.pdb,0.9672703582045341,0.89665943
5ddt.pdb,5ddt.pdb,0.9210411156311715,1.5130162
1wjz.pdb,1wjz.pdb,0.7325122470992278,4.6085916
1fo8.pdb,1fo8.pdb,0.9687519394601875,0.9112024
3kkg.pdb,3kkg.pdb,0.9698385679433231,0.65407836
1u96.pdb,1u96.pdb,0.5223018092197822,10.469144
